gene_ID	gene_length	longest_CDS_transcript_length
ENSMUSG00000095730	16001.0	2559
ENSMUSG00000039981	37926.0	4092
ENSMUSG00000044702	25723.0	3750
ENSMUSG00000063245	47199.0	1275
ENSMUSG00000025892	378338.0	5441
ENSMUSG00000045281	12901.0	2144
ENSMUSG00000037307	40920.0	571
ENSMUSG00000023951	15376.0	3451
ENSMUSG00000110105	65272.0	3861
ENSMUSG00000019867	2591.0	1480
ENSMUSG00000020561	11757.0	4325
ENSMUSG00000020738	13174.0	1051
ENSMUSG00000096436	5894.0	3751
ENSMUSG00000109328	6488.0	4761
ENSMUSG00000035310	58721.0	4592
ENSMUSG00000062151	489544.0	8796
ENSMUSG00000046650	14305.0	7588
ENSMUSG00000086147	18779.0	2295
ENSMUSG00000041620	19808.0	1449
ENSMUSG00000041471	73460.0	3317
ENSMUSG00000020716	241919.0	11917
ENSMUSG00000045467	14445.0	3010
ENSMUSG00000046518	885.0	886
ENSMUSG00000027193	26454.0	3736
ENSMUSG00000025491	2604.0	882
ENSMUSG00000021481	29514.0	3333
ENSMUSG00000099740	26263.0	923
ENSMUSG00000026584	26026.0	4368
ENSMUSG00000067919	38944.0	3993
ENSMUSG00000008384	3406.0	1233
ENSMUSG00000023185	3030.0	1109
ENSMUSG00000048779	37019.0	1946
ENSMUSG00000029819	6797.0	566
ENSMUSG00000031803	11033.0	3055
ENSMUSG00000026864	5577.0	3672
ENSMUSG00000027424	10564.0	2840
ENSMUSG00000001604	27169.0	1251
ENSMUSG00000026556	27484.0	6528
ENSMUSG00000032530	64253.0	996
ENSMUSG00000071005	2052.0	773
ENSMUSG00000114487	82360.0	546
ENSMUSG00000114432	41221.0	1116
ENSMUSG00000020435	160172.0	4097
ENSMUSG00000030269	43549.0	2676
ENSMUSG00000041112	517757.0	5464
ENSMUSG00000114635	54273.0	1659
ENSMUSG00000042386	5126.0	2116
ENSMUSG00000044258	2470.0	1373
ENSMUSG00000101152	35217.0	365
ENSMUSG00000078722	74843.0	3348
ENSMUSG00000074812	7255.0	1246
ENSMUSG00000022210	11582.0	1392
ENSMUSG00000062232	224001.0	6964
ENSMUSG00000021643	6559.0	601
ENSMUSG00000021112	91807.0	5470
ENSMUSG00000032558	41274.0	5899
ENSMUSG00000094686	1133.0	870
ENSMUSG00000004099	52679.0	5870
ENSMUSG00000072974	2473.0	2474
ENSMUSG00000021557	139485.0	8174
ENSMUSG00000028960	98333.0	5626
ENSMUSG00000091803	126101.0	2007
ENSMUSG00000027423	20783.0	2512
ENSMUSG00000010476	120772.0	4994
ENSMUSG00000078721	5817.0	4146
ENSMUSG00000002100	18372.0	4163
ENSMUSG00000027823	46473.0	8105
ENSMUSG00000054885	110703.0	762
ENSMUSG00000062705	3692.0	991
ENSMUSG00000032860	16298.0	3011
ENSMUSG00000033208	7306.0	1484
ENSMUSG00000025151	6669.0	2821
ENSMUSG00000014355	77287.0	8942
ENSMUSG00000041406	48803.0	3217
ENSMUSG00000043991	8626.0	3145
ENSMUSG00000036198	36299.0	3033
ENSMUSG00000020231	85862.0	6551
ENSMUSG00000032243	106156.0	4969
ENSMUSG00000039623	14766.0	3689
ENSMUSG00000074874	2097.0	1610
ENSMUSG00000078793	47243.0	3610
ENSMUSG00000035799	2158.0	1628
ENSMUSG00000055827	20834.0	2179
ENSMUSG00000027716	69685.0	3694
ENSMUSG00000091625	3647.0	494
ENSMUSG00000068036	145611.0	7732
ENSMUSG00000038429	14465.0	3213
ENSMUSG00000110185	1416.0	1417
ENSMUSG00000035873	82119.0	1745
ENSMUSG00000023104	20439.0	4995
ENSMUSG00000016409	23951.0	4230
ENSMUSG00000072972	2503.0	2504
ENSMUSG00000059883	38172.0	3437
ENSMUSG00000050345	21863.0	1432
ENSMUSG00000032905	11436.0	4765
ENSMUSG00000071369	208281.0	5450
ENSMUSG00000090935	34970.0	4655
ENSMUSG00000056293	20831.0	2162
ENSMUSG00000114245	2574.0	906
ENSMUSG00000033323	61736.0	3713
ENSMUSG00000067722	3108.0	3030
ENSMUSG00000090150	64348.0	3444
ENSMUSG00000109510	9236.0	2256
ENSMUSG00000049109	215458.0	5082
ENSMUSG00000036551	18144.0	1792
ENSMUSG00000079610	9938.0	2646
ENSMUSG00000071723	7175.0	2491
ENSMUSG00000094637	5002.0	2936
ENSMUSG00000022149	53424.0	2048
ENSMUSG00000040498	13451.0	1908
ENSMUSG00000037279	26971.0	1547
ENSMUSG00000046873	63344.0	4797
ENSMUSG00000020422	232883.0	7483
ENSMUSG00000004364	75557.0	4709
ENSMUSG00000053198	20890.0	5433
ENSMUSG00000021139	174045.0	2284
ENSMUSG00000109238	14506.0	825
ENSMUSG00000022451	11938.0	3025
ENSMUSG00000039081	5642.0	4216
ENSMUSG00000053897	63293.0	3533
ENSMUSG00000024871	3684.0	1446
ENSMUSG00000021794	34538.0	3390
ENSMUSG00000100296	950.0	951
ENSMUSG00000067653	6695.0	2277
ENSMUSG00000075395	71791.0	3052
ENSMUSG00000025492	1184.0	678
ENSMUSG00000063260	59467.0	1845
ENSMUSG00000095267	2440.0	1341
ENSMUSG00000003309	18062.0	2776
ENSMUSG00000032673	3276.0	2126
ENSMUSG00000101578	6795.0	3970
ENSMUSG00000037335	4113.0	1904
ENSMUSG00000059108	2225.0	813
ENSMUSG00000024869	5190.0	3904
ENSMUSG00000031007	29248.0	2324
ENSMUSG00000089724	982.0	983
ENSMUSG00000041040	72340.0	5532
ENSMUSG00000078668	1199.0	1200
ENSMUSG00000110949	1523.0	1082
ENSMUSG00000032557	16535.0	2404
ENSMUSG00000078262	1058.0	1059
ENSMUSG00000090523	31712.0	2180
ENSMUSG00000029830	63257.0	2366
ENSMUSG00000042985	7991.0	3530
ENSMUSG00000078261	1078.0	1079
ENSMUSG00000073062	5618.0	5619
ENSMUSG00000053253	50725.0	2532
ENSMUSG00000030368	6432.0	1054
ENSMUSG00000078260	868.0	869
ENSMUSG00000091736	2866.0	2867
ENSMUSG00000025776	39299.0	4472
ENSMUSG00000071428	5730.0	3115
ENSMUSG00000026018	60694.0	3650
ENSMUSG00000098387	4725.0	693
ENSMUSG00000115170	8624.0	3486
ENSMUSG00000078259	889.0	890
ENSMUSG00000068739	20344.0	3570
ENSMUSG00000031792	15223.0	1758
ENSMUSG00000027425	38693.0	3801
ENSMUSG00000035785	8534.0	880
ENSMUSG00000042215	12311.0	1860
ENSMUSG00000048294	814.0	815
ENSMUSG00000040554	9546.0	2403
ENSMUSG00000074480	9001.0	5778
ENSMUSG00000031015	61795.0	4027
ENSMUSG00000046727	57361.0	831
ENSMUSG00000078258	690.0	691
ENSMUSG00000046311	15524.0	4029
ENSMUSG00000030978	28076.0	3997
ENSMUSG00000050815	6136.0	2131
ENSMUSG00000009216	32111.0	2959
ENSMUSG00000053470	44018.0	4853
ENSMUSG00000038094	149011.0	4238
ENSMUSG00000040420	925396.0	2744
ENSMUSG00000021464	176812.0	3985
ENSMUSG00000048410	461698.0	7906
ENSMUSG00000022749	62642.0	3690
ENSMUSG00000079355	42776.0	2389
ENSMUSG00000035967	52986.0	3766
ENSMUSG00000039713	42902.0	4113
ENSMUSG00000025104	53222.0	5887
ENSMUSG00000021114	20913.0	3667
ENSMUSG00000067916	48541.0	2813
ENSMUSG00000099894	26080.0	924
ENSMUSG00000091017	2233.0	2234
ENSMUSG00000043865	899.0	900
ENSMUSG00000018372	30678.0	2696
ENSMUSG00000057195	9332.0	1005
ENSMUSG00000024480	48950.0	1520
ENSMUSG00000067149	8082.0	1393
ENSMUSG00000020935	34286.0	1744
ENSMUSG00000026504	205777.0	2891
ENSMUSG00000028212	13428.0	3006
ENSMUSG00000033819	23304.0	2827
ENSMUSG00000020383	3378.0	1205
ENSMUSG00000039246	29579.0	1578
ENSMUSG00000057143	14608.0	3740
ENSMUSG00000038037	3296.0	2908
ENSMUSG00000010311	10800.0	1885
ENSMUSG00000029217	112767.0	2659
ENSMUSG00000043753	15336.0	4079
ENSMUSG00000043066	5015.0	3304
ENSMUSG00000004897	9811.0	2245
ENSMUSG00000043050	724.0	554
ENSMUSG00000047067	1454.0	1314
ENSMUSG00000035864	513332.0	4820
ENSMUSG00000093755	7312.0	2398
ENSMUSG00000101399	26235.0	923
ENSMUSG00000060798	173488.0	6387
ENSMUSG00000050058	409.0	410
ENSMUSG00000040424	7908.0	2926
ENSMUSG00000020936	40722.0	4861
ENSMUSG00000096840	6812.0	2534
ENSMUSG00000051251	5281.0	2464
ENSMUSG00000110477	7159.0	1825
ENSMUSG00000037259	56857.0	6847
ENSMUSG00000070902	6882.0	2276
ENSMUSG00000074637	2056.0	2057
ENSMUSG00000115705	13602.0	10892
ENSMUSG00000023755	16762.0	1261
ENSMUSG00000038623	25433.0	2251
ENSMUSG00000008601	6271.0	1081
ENSMUSG00000021364	38024.0	3840
ENSMUSG00000029700	79809.0	2495
ENSMUSG00000031849	8508.0	2416
ENSMUSG00000024768	15623.0	1411
ENSMUSG00000041577	11110.0	3615
ENSMUSG00000014361	103938.0	4302
ENSMUSG00000034656	251806.0	7926
ENSMUSG00000021565	25120.0	3936
ENSMUSG00000048087	2092.0	2093
ENSMUSG00000091734	10136.0	4714
ENSMUSG00000009828	62915.0	6560
ENSMUSG00000015289	2342.0	1997
ENSMUSG00000007613	61709.0	5756
ENSMUSG00000037989	111711.0	6897
ENSMUSG00000031430	31864.0	2707
ENSMUSG00000021775	35073.0	4663
ENSMUSG00000019194	10479.0	1573
ENSMUSG00000026335	300532.0	4102
ENSMUSG00000020149	25424.0	2827
ENSMUSG00000023106	21660.0	2339
ENSMUSG00000032528	30238.0	4902
ENSMUSG00000051596	28245.0	3141
ENSMUSG00000021743	6095.0	2429
ENSMUSG00000089876	2021.0	1933
ENSMUSG00000022721	6093.0	3520
ENSMUSG00000038015	4754.0	674
ENSMUSG00000022114	4872.0	2087
ENSMUSG00000024066	66301.0	4600
ENSMUSG00000034203	11374.0	3472
ENSMUSG00000028469	19309.0	3660
ENSMUSG00000031875	8262.0	1616
ENSMUSG00000040738	55100.0	3433
ENSMUSG00000038764	110996.0	6369
ENSMUSG00000015290	7500.0	2442
ENSMUSG00000019699	238130.0	4906
ENSMUSG00000025997	156031.0	9278
ENSMUSG00000049612	3102.0	2228
ENSMUSG00000105875	10970.0	650
ENSMUSG00000029436	26930.0	6422
ENSMUSG00000071356	2809.0	783
ENSMUSG00000061882	39216.0	3924
ENSMUSG00000109737	4333.0	3908
ENSMUSG00000033676	409110.0	5712
ENSMUSG00000014353	36143.0	4807
ENSMUSG00000070354	17204.0	3944
ENSMUSG00000031429	8299.0	1430
ENSMUSG00000023000	7388.0	4242
ENSMUSG00000022200	30141.0	2842
ENSMUSG00000092322	3711.0	1117
ENSMUSG00000112039	1396.0	1397
ENSMUSG00000078771	4049.0	2289
ENSMUSG00000033854	148873.0	7460
ENSMUSG00000044084	1899.0	1640
ENSMUSG00000032806	4132.0	2023
ENSMUSG00000030366	12057.0	1827
ENSMUSG00000007411	81698.0	3365
ENSMUSG00000041165	1304.0	1041
ENSMUSG00000093938	8706.0	1858
ENSMUSG00000041476	53681.0	1152
ENSMUSG00000038347	49381.0	1875
ENSMUSG00000027427	14277.0	4403
ENSMUSG00000039201	21709.0	2648
ENSMUSG00000022440	8070.0	2402
ENSMUSG00000044148	18789.0	2699
ENSMUSG00000036402	124953.0	4248
ENSMUSG00000021509	35884.0	3374
ENSMUSG00000070697	1628.0	1629
ENSMUSG00000022501	9513.0	469
ENSMUSG00000051648	30695.0	3048
ENSMUSG00000019975	19667.0	3232
ENSMUSG00000024771	39545.0	2125
ENSMUSG00000028709	8093.0	2884
ENSMUSG00000055942	6500.0	1476
ENSMUSG00000021418	12887.0	4380
ENSMUSG00000078257	1264.0	1265
ENSMUSG00000066756	5368.0	575
ENSMUSG00000041506	9461.0	1586
ENSMUSG00000078451	23847.0	1068
ENSMUSG00000023043	3847.0	1437
ENSMUSG00000062691	3806.0	753
ENSMUSG00000001985	223473.0	8973
ENSMUSG00000078498	28060.0	2800
ENSMUSG00000028048	6038.0	1978
ENSMUSG00000048755	16990.0	1917
ENSMUSG00000030365	10579.0	2330
ENSMUSG00000039242	44634.0	3892
ENSMUSG00000002221	51611.0	5850
ENSMUSG00000079418	207363.0	2202
ENSMUSG00000031790	22812.0	5135
ENSMUSG00000078497	29701.0	1250
ENSMUSG00000029190	95539.0	6677
ENSMUSG00000027824	27937.0	6860
ENSMUSG00000041736	10611.0	837
ENSMUSG00000036890	363245.0	2564
ENSMUSG00000024081	18060.0	4070
ENSMUSG00000039191	191210.0	5485
ENSMUSG00000073676	3175.0	774
ENSMUSG00000055078	102387.0	2671
ENSMUSG00000046474	953.0	954
ENSMUSG00000027999	17219.0	1561
ENSMUSG00000092244	6429.0	1413
ENSMUSG00000036822	10249.0	3856
ENSMUSG00000028749	7093.0	2465
ENSMUSG00000027428	8604.0	2170
ENSMUSG00000025215	6263.0	2065
ENSMUSG00000037991	57907.0	3742
ENSMUSG00000025980	10408.0	2423
ENSMUSG00000047617	5953.0	981
ENSMUSG00000092342	6206.0	1311
ENSMUSG00000071014	8830.0	659
ENSMUSG00000024404	28646.0	3790
ENSMUSG00000059824	5115.0	1837
ENSMUSG00000005447	2937.0	901
ENSMUSG00000023249	6627.0	2962
ENSMUSG00000014782	9588.0	4835
ENSMUSG00000025216	3128.0	2484
ENSMUSG00000047485	1934.0	1935
ENSMUSG00000038664	158325.0	15153
ENSMUSG00000061904	7485.0	1612
ENSMUSG00000031628	22398.0	2601
ENSMUSG00000040723	63241.0	5001
ENSMUSG00000035805	23123.0	2801
ENSMUSG00000090164	42036.0	1568
ENSMUSG00000029192	102672.0	4649
ENSMUSG00000021116	25191.0	3405
ENSMUSG00000028407	1361.0	1044
ENSMUSG00000104633	9134.0	719
ENSMUSG00000079109	24004.0	5482
ENSMUSG00000075590	6109.0	3220
ENSMUSG00000039358	3151.0	3152
ENSMUSG00000059070	5379.0	2989
ENSMUSG00000046034	88058.0	1491
ENSMUSG00000024300	52057.0	3831
ENSMUSG00000028879	31008.0	2934
ENSMUSG00000050587	1313497.0	3646
ENSMUSG00000030972	26088.0	2981
ENSMUSG00000033047	19226.0	1942
ENSMUSG00000028680	5308.0	2378
ENSMUSG00000051225	25590.0	2876
ENSMUSG00000032392	43871.0	2518
ENSMUSG00000022113	29661.0	3075
ENSMUSG00000032508	5477.0	1960
ENSMUSG00000027429	34520.0	2779
ENSMUSG00000028644	14554.0	4551
ENSMUSG00000022265	128232.0	3498
ENSMUSG00000091264	26733.0	4483
ENSMUSG00000029630	32424.0	2000
ENSMUSG00000031168	8183.0	1743
ENSMUSG00000043897	26650.0	5266
ENSMUSG00000024043	161407.0	5322
ENSMUSG00000032478	10367.0	1074
ENSMUSG00000006642	8356.0	4116
ENSMUSG00000015093	1938.0	808
ENSMUSG00000022197	380213.0	10756
ENSMUSG00000013418	48948.0	1722
ENSMUSG00000070777	25692.0	2888
ENSMUSG00000027386	34053.0	3228
ENSMUSG00000052749	14502.0	4287
ENSMUSG00000039910	2456.0	2411
ENSMUSG00000029787	47013.0	6670
ENSMUSG00000092212	11204.0	1458
ENSMUSG00000030847	23365.0	2562
ENSMUSG00000061175	111822.0	7299
ENSMUSG00000037020	40281.0	4768
ENSMUSG00000057789	9199.0	2387
ENSMUSG00000030534	22105.0	2574
ENSMUSG00000022211	17621.0	5087
ENSMUSG00000031273	308673.0	6648
ENSMUSG00000031553	48627.0	2743
ENSMUSG00000051034	15506.0	3929
ENSMUSG00000035769	36416.0	3702
ENSMUSG00000025609	118076.0	11395
ENSMUSG00000031066	16633.0	3467
ENSMUSG00000075478	5358.0	5359
ENSMUSG00000057342	8535.0	3548
ENSMUSG00000071984	88733.0	5845
ENSMUSG00000044814	5100.0	1456
ENSMUSG00000037708	56381.0	2458
ENSMUSG00000005732	8948.0	1085
ENSMUSG00000015127	46046.0	4787
ENSMUSG00000027387	17809.0	1624
ENSMUSG00000047671	1944.0	990
ENSMUSG00000079605	3038.0	2798
ENSMUSG00000022676	3533.0	2021
ENSMUSG00000041202	6311.0	2167
ENSMUSG00000048731	63161.0	5012
ENSMUSG00000001773	56966.0	3125
ENSMUSG00000039233	41689.0	1853
ENSMUSG00000031996	62258.0	3634
ENSMUSG00000022718	35298.0	4320
ENSMUSG00000068617	74765.0	2752
ENSMUSG00000042197	53050.0	11876
ENSMUSG00000028552	107549.0	5190
ENSMUSG00000045871	6569.0	4240
ENSMUSG00000069588	4646.0	2311
ENSMUSG00000056201	4746.0	2354
ENSMUSG00000043925	6282.0	3270
ENSMUSG00000091685	127468.0	1819
ENSMUSG00000075415	115802.0	8469
ENSMUSG00000078616	18772.0	1716
ENSMUSG00000064016	5732.0	1040
ENSMUSG00000023990	55389.0	2342
ENSMUSG00000037331	52970.0	6617
ENSMUSG00000034402	280112.0	4058
ENSMUSG00000006143	9834.0	1119
ENSMUSG00000026407	67072.0	6251
ENSMUSG00000039891	49439.0	4422
ENSMUSG00000003458	16782.0	3016
ENSMUSG00000033386	48713.0	6823
ENSMUSG00000048120	129236.0	4221
ENSMUSG00000042851	51161.0	4916
ENSMUSG00000050423	11549.0	2389
ENSMUSG00000073471	34210.0	2225
ENSMUSG00000037210	116523.0	5536
ENSMUSG00000022877	10584.0	1734
ENSMUSG00000037706	15195.0	1533
ENSMUSG00000030921	56168.0	3771
ENSMUSG00000006676	11735.0	4791
ENSMUSG00000030968	36902.0	2146
ENSMUSG00000019961	33744.0	3772
ENSMUSG00000100937	1020.0	1021
ENSMUSG00000051736	15110.0	745
ENSMUSG00000091572	32494.0	10927
ENSMUSG00000031770	8939.0	1952
ENSMUSG00000116925	13106.0	608
ENSMUSG00000070280	196098.0	2213
ENSMUSG00000033214	8044.0	4831
ENSMUSG00000074754	1312.0	471
ENSMUSG00000013928	10143.0	1184
ENSMUSG00000047084	4159.0	1317
ENSMUSG00000022416	111041.0	9781
ENSMUSG00000026628	47743.0	1984
ENSMUSG00000038600	76103.0	3307
ENSMUSG00000079051	23099.0	4242
ENSMUSG00000026822	3619.0	915
ENSMUSG00000039740	9266.0	3021
ENSMUSG00000000889	17967.0	2552
ENSMUSG00000027430	168861.0	1350
ENSMUSG00000040713	11562.0	2317
ENSMUSG00000033450	8897.0	3076
ENSMUSG00000036138	10623.0	1762
ENSMUSG00000032712	26249.0	6066
ENSMUSG00000020346	18839.0	3151
ENSMUSG00000071722	4172.0	4173
ENSMUSG00000073079	35105.0	4498
ENSMUSG00000027394	30341.0	4567
ENSMUSG00000050141	6230.0	1655
ENSMUSG00000075569	52684.0	2878
ENSMUSG00000038119	86524.0	7503
ENSMUSG00000043681	3552.0	408
ENSMUSG00000056812	21787.0	6282
ENSMUSG00000026553	39801.0	4622
ENSMUSG00000025571	109150.0	8847
ENSMUSG00000026269	13601.0	4034
ENSMUSG00000042389	33964.0	2106
ENSMUSG00000060962	17307.0	2063
ENSMUSG00000027564	549.0	550
ENSMUSG00000023064	4515.0	852
ENSMUSG00000027431	759.0	760
ENSMUSG00000032743	166905.0	6148
ENSMUSG00000028973	16391.0	3074
ENSMUSG00000046755	2243.0	2244
ENSMUSG00000037922	272703.0	3268
ENSMUSG00000043613	10153.0	1801
ENSMUSG00000058741	2721.0	1240
ENSMUSG00000073158	54044.0	2245
ENSMUSG00000045639	8766.0	6120
ENSMUSG00000025128	3343.0	3344
ENSMUSG00000075470	9160.0	6644
ENSMUSG00000058126	2146.0	2147
ENSMUSG00000046192	70202.0	3651
ENSMUSG00000029829	6554.0	631
ENSMUSG00000061536	25445.0	5713
ENSMUSG00000035198	6481.0	1802
ENSMUSG00000061292	34030.0	1990
ENSMUSG00000063455	130835.0	10968
ENSMUSG00000044933	7677.0	4275
ENSMUSG00000069717	1144.0	1145
ENSMUSG00000020808	5338.0	1513
ENSMUSG00000063873	474412.0	4048
ENSMUSG00000090225	1095.0	1096
ENSMUSG00000057596	37835.0	3282
ENSMUSG00000069041	17241.0	2128
ENSMUSG00000018363	100649.0	5290
ENSMUSG00000070335	1043.0	1044
ENSMUSG00000027395	25599.0	3998
ENSMUSG00000104752	2737.0	1162
ENSMUSG00000029265	11629.0	3085
ENSMUSG00000028906	151908.0	8302
ENSMUSG00000028062	3255.0	668
ENSMUSG00000003363	21218.0	2297
ENSMUSG00000059845	1042.0	1043
ENSMUSG00000040139	35188.0	4643
ENSMUSG00000062995	147961.0	2075
ENSMUSG00000066842	430911.0	17908
ENSMUSG00000039106	12939.0	5376
ENSMUSG00000027997	12678.0	1456
ENSMUSG00000044824	8107.0	3496
ENSMUSG00000070334	972.0	973
ENSMUSG00000068011	9032.0	2465
ENSMUSG00000054005	20745.0	2489
ENSMUSG00000061273	12557.0	4234
ENSMUSG00000030868	16003.0	1532
ENSMUSG00000023089	9347.0	875
ENSMUSG00000024481	57204.0	5016
ENSMUSG00000032407	55098.0	7630
ENSMUSG00000023906	3197.0	1622
ENSMUSG00000096798	2745.0	1154
ENSMUSG00000046768	93134.0	4892
ENSMUSG00000021468	44649.0	2606
ENSMUSG00000055184	11969.0	2191
ENSMUSG00000025658	221858.0	5738
ENSMUSG00000033377	50729.0	3305
ENSMUSG00000041445	28822.0	3974
ENSMUSG00000034121	10588.0	2499
ENSMUSG00000021335	27980.0	2026
ENSMUSG00000019969	47047.0	3023
ENSMUSG00000026933	56444.0	7981
ENSMUSG00000036737	83995.0	4647
ENSMUSG00000038357	2238.0	758
ENSMUSG00000001768	212401.0	4657
ENSMUSG00000060508	81841.0	3346
ENSMUSG00000080907	16139.0	1341
ENSMUSG00000058655	23400.0	3854
ENSMUSG00000037938	4434.0	1325
ENSMUSG00000024268	276525.0	3995
ENSMUSG00000039239	83197.0	5116
ENSMUSG00000003575	57224.0	5683
ENSMUSG00000026104	42425.0	5151
ENSMUSG00000002835	31850.0	5535
ENSMUSG00000040028	40031.0	5743
ENSMUSG00000096188	47616.0	7734
ENSMUSG00000040118	439820.0	7436
ENSMUSG00000004085	156973.0	6663
ENSMUSG00000040563	11874.0	2626
ENSMUSG00000095670	9226.0	1968
ENSMUSG00000030814	47477.0	6235
ENSMUSG00000095040	2863.0	787
ENSMUSG00000073979	935.0	936
ENSMUSG00000074028	16124.0	2001
ENSMUSG00000073978	4994.0	4287
ENSMUSG00000073977	5972.0	1891
ENSMUSG00000023235	34810.0	1109
ENSMUSG00000019578	7983.0	2949
ENSMUSG00000078496	21069.0	1488
ENSMUSG00000032348	26575.0	977
ENSMUSG00000029036	20452.0	2413
ENSMUSG00000025964	150385.0	6426
ENSMUSG00000034219	25121.0	1642
ENSMUSG00000021772	12867.0	4598
ENSMUSG00000027397	12852.0	3316
ENSMUSG00000006191	663928.0	3372
ENSMUSG00000048982	5059.0	1612
ENSMUSG00000024012	15862.0	1952
ENSMUSG00000019900	52676.0	3464
ENSMUSG00000002728	14326.0	1883
ENSMUSG00000021007	41658.0	2052
ENSMUSG00000065999	31921.0	2762
ENSMUSG00000058908	3329.0	788
ENSMUSG00000059864	4465.0	3010
ENSMUSG00000012405	3568.0	1922
ENSMUSG00000029263	36746.0	4573
ENSMUSG00000041193	64238.0	2289
ENSMUSG00000033940	12179.0	1095
ENSMUSG00000034235	92151.0	6580
ENSMUSG00000021900	27551.0	2324
ENSMUSG00000043089	12728.0	2022
ENSMUSG00000074151	92916.0	7578
ENSMUSG00000021365	177781.0	4871
ENSMUSG00000078256	920.0	921
ENSMUSG00000021774	49137.0	1408
ENSMUSG00000093931	11597.0	3717
ENSMUSG00000091692	7892.0	2963
ENSMUSG00000022112	1432964.0	2837
ENSMUSG00000005763	88596.0	2957
ENSMUSG00000021884	42556.0	2906
ENSMUSG00000031683	16275.0	3792
ENSMUSG00000068341	2991.0	782
ENSMUSG00000023505	4154.0	1976
ENSMUSG00000022498	59739.0	4248
ENSMUSG00000048312	12583.0	2852
ENSMUSG00000000441	58568.0	3070
ENSMUSG00000026432	12761.0	4023
ENSMUSG00000020181	774945.0	9962
ENSMUSG00000087279	1042.0	755
ENSMUSG00000029484	52627.0	1595
ENSMUSG00000029656	38231.0	2239
ENSMUSG00000044066	22392.0	4804
ENSMUSG00000020434	9010.0	2590
ENSMUSG00000030095	14760.0	2903
ENSMUSG00000051481	934.0	935
ENSMUSG00000058571	1051229.0	3488
ENSMUSG00000033720	120373.0	3656
ENSMUSG00000014609	4333.0	1616
ENSMUSG00000000248	50326.0	2463
ENSMUSG00000021816	47209.0	3831
ENSMUSG00000039519	171388.0	2166
ENSMUSG00000021538	2969.0	536
ENSMUSG00000055003	15633.0	4001
ENSMUSG00000048327	29002.0	3137
ENSMUSG00000061815	22682.0	2306
ENSMUSG00000044216	21527.0	2152
ENSMUSG00000032452	588786.0	4365
ENSMUSG00000029434	44379.0	4235
ENSMUSG00000034684	28975.0	3395
ENSMUSG00000041460	115881.0	5803
ENSMUSG00000037143	280255.0	3998
ENSMUSG00000003505	9587.0	1783
ENSMUSG00000024770	17560.0	1502
ENSMUSG00000022148	140460.0	2669
ENSMUSG00000052303	19213.0	1090
ENSMUSG00000022129	39454.0	2202
ENSMUSG00000101286	26192.0	923
ENSMUSG00000042254	15425.0	4153
ENSMUSG00000033352	100054.0	3695
ENSMUSG00000052819	7329.0	2212
ENSMUSG00000036216	989.0	531
ENSMUSG00000090053	277769.0	3271
ENSMUSG00000096569	11603.0	3717
ENSMUSG00000037972	14040.0	2872
ENSMUSG00000047562	7888.0	1722
ENSMUSG00000021758	54142.0	3012
ENSMUSG00000027399	10362.0	1974
ENSMUSG00000059486	20289.0	3868
ENSMUSG00000022500	106882.0	2235
ENSMUSG00000046634	146558.0	7631
ENSMUSG00000001270	2977.0	1472
ENSMUSG00000021877	27010.0	2165
ENSMUSG00000073568	12417.0	2257
ENSMUSG00000095595	17635.0	3922
ENSMUSG00000007379	67165.0	4979
ENSMUSG00000020937	31354.0	3023
ENSMUSG00000029381	281883.0	6765
ENSMUSG00000089945	328803.0	7576
ENSMUSG00000045294	7299.0	2697
ENSMUSG00000044894	2909.0	1521
ENSMUSG00000078255	1076.0	1077
ENSMUSG00000072259	136342.0	3033
ENSMUSG00000038729	179327.0	7231
ENSMUSG00000020459	18871.0	2741
ENSMUSG00000030966	7565.0	2793
ENSMUSG00000079516	3118.0	825
ENSMUSG00000092118	1690.0	1691
ENSMUSG00000022130	20844.0	2153
ENSMUSG00000042096	21979.0	2057
ENSMUSG00000015519	14015.0	1445
ENSMUSG00000005800	10029.0	2425
ENSMUSG00000030498	132960.0	3158
ENSMUSG00000032864	7811.0	3424
ENSMUSG00000018238	6881.0	1793
ENSMUSG00000019818	11634.0	2922
ENSMUSG00000023140	12483.0	698
ENSMUSG00000024691	44028.0	3912
ENSMUSG00000066720	1442.0	1443
ENSMUSG00000061311	11219.0	6608
ENSMUSG00000047205	6056.0	4632
ENSMUSG00000115022	87973.0	1739
ENSMUSG00000000439	20722.0	6230
ENSMUSG00000029781	47299.0	3009
ENSMUSG00000057606	68261.0	2867
ENSMUSG00000027165	88751.0	2273
ENSMUSG00000026565	137524.0	13050
ENSMUSG00000043702	9925.0	7725
ENSMUSG00000026180	7257.0	3046
ENSMUSG00000030373	9505.0	1949
ENSMUSG00000078254	1028.0	1029
ENSMUSG00000060034	14060.0	1825
ENSMUSG00000103371	26086.0	923
ENSMUSG00000079022	238432.0	8809
ENSMUSG00000021322	242504.0	2921
ENSMUSG00000045007	5880.0	1754
ENSMUSG00000048807	7643.0	3063
ENSMUSG00000026812	49939.0	7702
ENSMUSG00000078253	1887.0	1888
ENSMUSG00000040818	60466.0	6638
ENSMUSG00000035509	15426.0	3507
ENSMUSG00000042340	5456.0	1352
ENSMUSG00000039095	6472.0	3539
ENSMUSG00000042496	101185.0	6772
ENSMUSG00000078252	760.0	761
ENSMUSG00000027398	6569.0	1356
